date,open,high,low,close,volume,marketCap,meanTxFee,txCnt,activeAddressCnt,hashRate,difficulty,revenuePerHash
2019-08-24,10407.64423,10418.02043,9982.296855,10159.96054,15451030650,181813631752,0.9981514,302706,700721,80995832.92,10183488432890,0.000002943156
2019-08-23,10136.30953,10442.44352,10078.19273,10407.96533,15627023886,186231409722,1.257564288,341649,791057,77452265.23,10183488432890,0.000003040507
2019-08-22,10142.52143,10232.99603,9831.46262,10131.0561,17097508856,181257125783,1.678664877,321501,808723,71377577.76,10183488432890,0.000002979669
2019-08-21,10764.57275,10798.72979,9962.721644,10138.04936,19473084768,181364502142,1.717695256,310110,784357,68846457.98,10183488432890,0.000002975167
2019-08-20,10916.34672,10947.04172,10618.96068,10763.23263,15053082175,192530283565,1.521788001,329880,743636,77452265.23,10183488432890,0.00000315342
2019-08-19,10350.28363,10916.05387,10313.20443,10916.05387,16038264603,195243306008,1.380638272,333840,711022,82514504.79,10183488432890,0.000003175416
2019-08-18,10233.0063,10487.07024,10119.09461,10345.81038,12999813869,185022920955,1.088621295,272544,526730,62789407.42,10183488432890,0.000003054101
2019-08-17,10358.72254,10452.62469,10086.69796,10231.74385,13778035685,182966857173,1.230528675,288730,565674,63535915.75,9985348008060,0.000003039754
2019-08-16,10319.42035,10524.34983,9855.47883,10374.33935,20228207096,185500055339,1.65061099,329465,706459,72967028.25,9985348008060,0.000003109725
2019-08-15,10038.42171,10437.41065,9675.31642,10311.54543,22899115082,184357666577,1.566340703,347508,701215,77930771.67,9985348008060,0.000003085873
2019-08-14,10889.48774,10889.55692,10028.13536,10051.70393,19990838300,179692803424,1.609771588,360140,750768,75448899.96,9985348008060,0.000003010694
2019-08-13,11385.0525,11420.04986,10830.32691,10895.83044,16681503537,194762696644,2.174034856,372239,873566,77930771.67,9985348008060,0.000003287559
2019-08-12,11528.18937,11528.18937,11320.9515,11382.61596,13647198229,203441494985,1.991870201,303296,660039,66017787.46,9985348008060,0.000003424158
2019-08-11,11349.73989,11523.57938,11248.29482,11523.57938,15774371518,205941632235,1.282617429,273676,550565,75945274.3,9985348008060,0.000003414148
2019-08-10,11861.5567,11915.65526,11323.89876,11354.02422,18125355447,202890020455,1.450648766,296009,596821,74952525.62,9985348008060,0.000003360954
2019-08-09,11953.46954,11970.45771,11709.74538,11862.93676,18339989960,211961319133,2.272245427,340632,749568,72967028.25,9985348008060,0.000003579068
2019-08-08,11954.04034,11979.42017,11556.16845,11966.40741,19481591730,213788089212,2.442276522,337539,815367,70485156.54,9985348008060,0.000003614947
2019-08-07,11476.19344,12036.98989,11433.70121,11941.96834,22194988641,213330426789,2.368850049,370946,819832,75945274.3,9985348008060,0.000003621962
2019-08-06,11811.54503,12273.82138,11290.73165,11478.16935,23635107660,205023347814,1.419836253,371039,850550,79916269.03,9985348008060,0.000003405851
2019-08-05,10960.73573,11895.09193,10960.73573,11805.65373,23875988832,210848822060,1.478418921,339296,807955,70546861.82,9985348008060,0.000003539854
2019-08-04,10821.63294,11009.20691,10620.27825,10970.18422,16530894787,195907875403,0.725086192,298741,583300,74828989.17,9013786945892,0.000003580842
2019-08-03,10519.27835,10946.78133,10503.5044,10821.72651,15352685061,193233960601,0.8904371282,321871,612854,77517455.85,9013786945892,0.000003533276
2019-08-02,10402.04343,10657.95271,10371.01399,10518.17468,17489094082,187791090996,1.342640137,351743,775949,75725144.73,9013786945892,0.000003472024
2019-08-01,10077.44259,10446.92033,9922.019816,10399.66942,17165337858,185653203391,1.432385676,333913,752575,63627044.68,9013786945892,0.000003445068
2019-07-31,9604.051159,10085.62775,9598.097683,10085.62775,16631520648,180028959603,1.480379894,365194,786236,76621300.29,9013786945892,0.000003329529
2019-07-30,9522.328955,9701.759394,9437.336287,9607.423687,13829811132,171472452506,1.794687379,325262,737831,63627044.68,9013786945892,0.00000320233
2019-07-29,9548.178894,9681.648008,9472.948337,9519.145914,13791445323,169880343827,1.137366276,336634,738306,75277066.95,9013786945892,0.000003127583
2019-07-28,9491.626887,9575.545349,9252.296863,9552.860435,13738687093,170461958074,0.9204640469,270123,521206,78413611.41,9013786945892,0.00000311369
2019-07-27,9871.164991,10167.32056,9411.521808,9477.677678,16817809536,169099540423,1.093890272,285151,587410,68107822.48,9013786945892,0.000003103161
2019-07-26,9913.127189,9916.51773,9717.982241,9870.303538,14495714483,176085968354,1.414969949,321796,750605,74380911.39,9013786945892,0.000003246937
2019-07-25,9809.096908,10154.25403,9773.95671,9911.842265,15821952090,176806451137,1.656100949,332671,764542,67211666.92,9013786945892,0.000003290489
2019-07-24,9887.730844,9908.797237,9614.306583,9811.926188,17398734322,175005760794,1.660159699,297882,733358,62282811.35,9013786945892,0.000003253807
2019-07-23,10346.7477,10346.7477,9883.59513,9900.768011,17851916995,176572890702,1.59860701,318384,702928,64200324.94,9013786945892,0.000003271301
2019-07-22,10596.94807,10651.7912,10154.92158,10343.10617,16334414913,184443440748,1.725911116,319856,708667,71191928.97,9064159826491,0.000003402904
2019-07-21,10777.52969,10841.88778,10389.5998,10599.1054,17130580467,188987475962,1.414676447,290166,558672,67136692.51,9064159826491,0.000003470983
2019-07-20,10525.819,11048.66235,10451.27601,10767.13952,20206615155,191963691255,1.68609752,316713,702633,79752983.72,9064159826491,0.000003565352
2019-07-19,10653.95644,10716.98067,10229.62892,10530.73263,20727426310,187725578628,2.455965904,295703,732618,53168655.82,9064159826491,0.000003539844
2019-07-18,9698.50274,10736.84301,9376.79846,10666.48285,25187024648,190129918121,2.457711545,316059,740918,54520401.3,9064159826491,0.000003594075
2019-07-17,9471.214001,9963.134428,9163.134644,9693.802724,24569921549,172777250515,1.912741456,325893,739298,59927383.25,9064159826491,0.000003226869
2019-07-16,10896.65333,10996.63328,9448.106748,9477.642042,24151199070,168908640950,1.665651395,363942,794106,72994256.29,9064159826491,0.000003137179
2019-07-15,10257.83854,11052.7668,9992.00725,10895.08939,25384047207,194147627475,1.997890322,349052,757007,65784947.03,9064159826491,0.000003631011
2019-07-14,11381.0209,11451.20377,10234.57641,10256.05828,22486000001,182741933552,1.389895925,303453,592612,65334365.2,9064159826491,0.000003376478
2019-07-13,11813.12732,11841.9572,10908.47932,11392.37934,21042616384,202968191001,1.640862716,304776,645726,63532037.88,9064159826491,0.000003734427
2019-07-12,11354.29962,11905.48701,11179.14484,11815.98669,23534692797,210494417832,2.159205594,358858,899488,73895419.95,9064159826491,0.000003914466
2019-07-11,12139.71384,12144.62279,11158.92281,11358.66175,28595327690,202324174692,2.772819414,324853,778056,58125055.93,9064159826491,0.000003805936
2019-07-10,12571.53716,13129.52893,11710.97841,12156.51263,33627574244,216515999522,3.325027585,319829,802293,58125055.93,9064159826491,0.000004099086
2019-07-09,12284.32646,12779.1321,12233.26203,12573.81294,28167921523,223928128583,2.444405855,360758,815561,66020895.94,9064159826491,0.00000439967
2019-07-08,11446.59716,12345.83315,11393.37431,12285.95822,23482551458,218778355444,2.19229814,382393,834590,70209738.58,7934713219631,0.000004656926
2019-07-07,11217.61593,11541.61987,11148.80481,11450.84676,19369044277,203881891346,1.668280337,317421,614084,60348820.24,7934713219631,0.000004303587
2019-07-06,10982.54391,11620.96515,10982.54391,11208.55085,21092024306,199546110914,1.580094944,343762,654703,70209738.58,7934713219631,0.000004200621
2019-07-05,11203.10249,11395.66136,10874.96492,10978.45995,23838480210,195424678267,2.241472483,383936,837154,74548542.65,7934713219631,0.000004167726
2019-07-04,11972.71858,12006.07536,11166.56886,11215.43755,25920294033,199617404432,2.531923294,367092,814107,65870934.51,7934713219631,0.000004262941
2019-07-03,10818.15582,11968.0777,10818.15582,11961.26934,30796494294,212867079175,2.829452956,397650,883931,67843118.18,7934713219631,0.000004575846
2019-07-02,10588.68369,10912.18862,9737.884544,10801.67792,31015895223,192206536806,3.349706345,372380,894242,62321003.91,7934713219631,0.000004180561
2019-07-01,10796.93062,11206.43986,10089.31437,10583.13452,29378589324,188297637574,4.038455201,334925,836709,56404452.9,7934713219631,0.000004154365
2019-06-30,11931.99073,12178.38336,10799.00858,10817.1556,27256473494,192442065810,3.449722415,331336,675915,59954383.5,7934713219631,0.000004197634
2019-06-29,12400.76369,12400.91022,11508.37843,11959.37098,29923961128,212739713110,3.630828828,359234,846946,68631991.64,7934713219631,0.000004601043
2019-06-28,11162.16783,12445.17522,10914.49486,12407.332,35087757766,220681459666,5.481045296,402045,1008973,64293187.57,7934713219631,0.000004929579
2019-06-27,13017.12487,13311.1443,10491.8523,11182.80629,39977475223,198878940964,6.147150354,361594,891448,55670540.68,7934713219631,0.000004561946
2019-06-26,11778.58113,13796.48908,11755.59778,13016.23174,45105733173,231462117209,6.018017313,400110,1035885,60773333.69,7409399249090,0.000005511287
2019-06-25,11007.20207,11790.91653,11007.20207,11790.91653,24879684533,209647943360,3.941479927,362627,911584,53775192.23,7409399249090,0.000004913657
2019-06-24,10853.74384,11065.89602,10610.42808,11011.10245,19271652365,195762668679,2.901799376,389565,978017,65193212.5,7409399249090,0.000004523102
2019-06-23,10696.69093,11246.14418,10556.09593,10855.37102,20998326502,192970090355,2.28987222,379617,875010,66666505.44,7409399249090,0.000004390925
2019-06-22,10175.92396,11157.34552,10107.0352,10701.69101,29995204861,190214124824,3.653946712,348735,848072,51933576.06,7409399249090,0.000004481127
2019-06-21,9525.074608,10144.55672,9525.074608,10144.55672,20624008643,180293241528,3.797198174,340137,842659,48986990.18,7409399249090,0.00000426591
2019-06-20,9273.060783,9594.420276,9232.484263,9527.16035,17846823784,169304784791,3.245141234,335359,839162,53038545.76,7409399249090,0.0000039874
2019-06-19,9078.727603,9299.621044,9070.395994,9273.521766,15546809946,164780855869,2.459838424,393499,892254,65193212.5,7409399249090,0.000003818977
2019-06-18,9335.466902,9348.374428,9004.901746,9081.762851,15848210536,161353637186,2.638089971,395670,950212,60036687.22,7409399249090,0.000003754908
2019-06-17,8988.923709,9416.40744,8988.923709,9320.352183,15562951919,165573372261,3.432661203,324974,805931,48986990.18,7409399249090,0.000003932504
2019-06-16,8841.440784,9335.866942,8814.556459,8994.488013,23348550311,159769423370,2.281527874,290875,689588,47882020.48,7409399249090,0.000003703246
2019-06-15,8689.746414,8859.127467,8618.395964,8838.375234,18371033226,156982138835,2.08151165,328798,860753,53775192.23,7409399249090,0.000003623778
2019-06-14,8230.898774,8710.636421,8183.392933,8693.832815,19831162906,154398880249,2.848553162,366631,1041358,62251625.64,7409399249090,0.000003610441
2019-06-13,8145.54523,8311.56743,8087.061166,8230.923831,18669407147,146160317148,2.440400099,364181,892695,55994233.74,7459680720542,0.000003395711
2019-06-12,7925.434104,8196.648257,7862.35979,8145.857474,19034432883,144634684711,2.708054482,327686,795814,48577778.94,7459680720542,0.000003389873
2019-06-11,8004.243542,8026.394218,7772.80393,7927.714351,17107279932,140748537530,2.554370098,342338,835542,53027651.82,7459680720542,0.000003281808
2019-06-10,7692.284679,8031.909896,7586.730847,8000.329823,18689275117,142023351079,2.363966813,353081,809202,58219170.18,7459680720542,0.000003284509
2019-06-09,7949.674706,7975.974326,7583.219713,7688.077111,16610726547,136465098533,1.590983941,303848,580387,54510942.78,7459680720542,0.000003081061
2019-06-08,8036.774936,8076.891101,7837.610961,7954.127724,16522722810,141172841635,1.936667914,289229,617675,45982019.76,7459680720542,0.000003238695
2019-06-07,7826.901265,8126.153483,7788.373392,8043.951358,19141423231,142754693588,2.448581553,350679,864227,58589992.92,7459680720542,0.000003300156
2019-06-06,7819.633378,7937.340879,7571.470972,7822.023382,19474611077,138800725479,2.576734365,364084,812486,58219170.18,7459680720542,0.000003220578
2019-06-05,7704.34318,7901.848905,7668.6687,7824.231539,21760923463,138824651666,3.277347875,372790,874396,59331638.4,7459680720542,0.000003280925
2019-06-04,8210.985824,8210.985824,7564.488604,7707.770771,24609731549,136742790469,4.459183312,375104,911280,57106701.96,7459680720542,0.000003323617
2019-06-03,8741.747216,8743.500124,8204.185815,8208.99483,22004511436,145619047341,5.595541199,298454,727530,44127906.06,7459680720542,0.000003626859
2019-06-02,8565.473262,8809.303991,8561.235139,8742.9581,20266216022,155077231351,3.401148998,296672,690143,48577778.94,7459680720542,0.000003652005
